【AV直播】,#genre#
СТСHD,http://myott.tv/stream/S8JK2Q2BVB/138.m3u8
СТСLove,http://myott.tv/stream/S8JK2Q2BVB/183.m3u8
A3Bikini,https://vcnbikininetwork.teleosmedia.com/stream/bikininetwork/a3bikini/playlist.m3u8
Babestation24,http://sdn-global-live-streaming-packager-cache.3qsdn.com/9528/9528_264_live.m3u8
EropulsDE,https://api.alpaca.t62a.com/hls/9108/stream0.m3u8
EroxHD,http://94.229.250.73:8008/play/a002
MiamiTVJennyLive,https://59ec5453559f0.streamlock.net/JennyLive/JennyLive/playlist.m3u8
MiamiTVLatino,https://5ee7c2b857b7f.streamlock.net/latino/latino/playlist.m3u8
MiamiTVMéxico,https://59ec5453559f0.streamlock.net/mexicotv/smil:miamitvmexicoROKU/playlist.m3u8
MiamiTVJennyForYou,https://59ec5453559f0.streamlock.net/jennyforyou/jennyforyou/playlist.m3u8
RedlightHD,http://93.152.174.144:4000/play/privatetv1/index.m3u8
RedlightHD,http://109.200.130.123:7032/play/353
Visit-XTV,https://stream.visit-x.tv/vxtv/ngrp:live_all/playlist.m3u8
VividRedHD,http://109.200.130.123:7032/play/a00g
ShemaleTubeTVHD,https://www.ast.tv/stream/1/master.m3u8
ShemaleTubeTV2HD,https://www.ast.tv/stream/2/master.m3u8
Extasy4K,http://213.81.133.133:8080/extasy4k/index.m3u8
ExstasyHD,http://213.151.233.20:8000/dna-6233-tv-pc.m3u8
HustlerTV,http://78.83.191.18:8000/play/a078


無碼,#genre#
carib-002,https://fc.maa1808.com/c/fpsvmyqlej/fpsvmyqlej.m3u8
carib-004,https://fc.maa1808.com/f/xuyanbincr/xuyanbincr.m3u8
carib-146,https://fc.maa1808.com/c/nofftnyelj/nofftnyelj.m3u8
carib-182,https://fc.maa1808.com/f/tveemkomvr/tveemkomvr.m3u8
carib-206,https://fc.maa1808.com/d/oduhcvyunk/oduhcvyunk.m3u8
carib-239,https://fc.maa1808.com/n/uvbinnjany/uvbinnjany.m3u8
carib-288,https://fc.maa1808.com/m/jtzgqcaxvw/jtzgqcaxvw.m3u8
carib-311,https://fc.maa1808.com/h/kmqtdxwjmz/kmqtdxwjmz.m3u8
carib-337,https://fc.maa1808.com/d/uuvombzvvi/uuvombzvvi.m3u8
carib-339,https://fc.maa1808.com/d/pqkdrfftpw/pqkdrfftpw.m3u8
carib-363,https://fc.maa1808.com/b/ravxbmkthk/ravxbmkthk.m3u8
carib-375,https://fc.maa1808.com/f/lpeelnsfwx/lpeelnsfwx.m3u8
carib-375,https://fc.maa1808.com/n/qwpcalfmpo/qwpcalfmpo.m3u8
carib-420,https://fc.maa1808.com/d/qzwkkcltyl/qzwkkcltyl.m3u8
carib-431,https://fc.maa1808.com/d/jestvkpubl/jestvkpubl.m3u8
carib-433,https://fc.maa1808.com/g/vphfeljbji/vphfeljbji.m3u8
carib-449,https://fc.maa1808.com/b/txaohlcqnn/txaohlcqnn.m3u8
carib-457,https://fc.maa1808.com/h/unxtgmrxzw/unxtgmrxzw.m3u8
carib-474,https://fc.maa1808.com/h/oqmoimljpr/oqmoimljpr.m3u8
carib-477,https://fc.maa1808.com/c/avmrmbmugl/avmrmbmugl.m3u8
carib-478,https://fc.maa1808.com/d/lhnviuaoqi/lhnviuaoqi.m3u8
carib-495,https://fc.maa1808.com/g/xvbqwmnpqm/xvbqwmnpqm.m3u8
carib-531,https://fc.maa1808.com/n/cekgvsrnrr/cekgvsrnrr.m3u8
carib-533,https://fc.maa1808.com/f/dkpfeyqgrj/dkpfeyqgrj.m3u8
carib-541,https://fc.maa1808.com/c/rhmiiydppe/rhmiiydppe.m3u8
carib-563,https://fc.maa1808.com/f/pwkupqugdm/pwkupqugdm.m3u8
carib-563,https://fc.maa1808.com/d/qscypinana/qscypinana.m3u8
carib-589,https://fc.maa1808.com/n/okjmiigqsr/okjmiigqsr.m3u8
carib-639,https://fc.maa1808.com/n/rpsqccbbug/rpsqccbbug.m3u8
carib-665,https://fc.maa1808.com/c/mrpmoinlmj/mrpmoinlmj.m3u8
carib-665,https://fc.maa1808.com/g/oplnohpsmh/oplnohpsmh.m3u8
carib-674,https://fc.maa1808.com/g/jtlmkjipqv/jtlmkjipqv.m3u8
carib-675,https://fc.maa1808.com/c/qmlpmophlh/qmlpmophlh.m3u8
carib-710,https://fc.maa1808.com/h/mesmnroogk/mesmnroogk.m3u8
carib-717,https://fc.maa1808.com/f/ssoskhqgml/ssoskhqgml.m3u8
carib-744,https://fc.maa1808.com/c/kmiorrpitk/kmiorrpitk.m3u8
carib-758,https://fc.maa1808.com/c/rnpmkvqfrr/rnpmkvqfrr.m3u8
heyzo-0705,https://fc.maa1808.com/e/hacddcsdtd/hacddcsdtd.m3u8
heyzo-1199,https://fc.maa1808.com/d/bysmgbtdit/bysmgbtdit.m3u8
heyzo-1243,https://fc.maa1808.com/c/iqwejgyxjo/iqwejgyxjo.m3u8
heyzo-1262,https://fc.maa1808.com/d/fhctzryess/fhctzryess.m3u8
heyzo-1275,https://fc.maa1808.com/m/yifrmmuwzg/yifrmmuwzg.m3u8
heyzo-1395,https://fc.maa1808.com/n/navpsngdew/navpsngdew.m3u8
heyzo-1478,https://fc.maa1808.com/c/tbpdlnyuix/tbpdlnyuix.m3u8
heyzo-1544,https://fc.maa1808.com/h/xfjsphiogs/xfjsphiogs.m3u8
heyzo-1570,https://fc.maa1808.com/b/xisxqtvjhu/xisxqtvjhu.m3u8
heyzo-1590,https://fc.maa1808.com/m/qyqycucecx/qyqycucecx.m3u8
heyzo-1601,https://fc.maa1808.com/d/mdsjynuabc/mdsjynuabc.m3u8
heyzo-1638,https://fc.maa1808.com/n/hvxlbaoohy/hvxlbaoohy.m3u8
heyzo-1691,https://fc.maa1808.com/d/gxoiwurbtv/gxoiwurbtv.m3u8
heyzo-1722,https://fc.maa1808.com/f/xbztwfweja/xbztwfweja.m3u8
heyzo-1786,https://fc.maa1808.com/b/ehazmnswdt/ehazmnswdt.m3u8
pondo-273,https://fc.maa1808.com/g/pzvktykubw/pzvktykubw.m3u8
pondo-311,https://fc.maa1808.com/c/vkitdntxfe/vkitdntxfe.m3u8
pondo-350,https://fc.maa1808.com/h/fmrcohtytf/fmrcohtytf.m3u8
pondo-366,https://fc.maa1808.com/c/wgucctcnwb/wgucctcnwb.m3u8
pondo-419,https://fc.maa1808.com/b/ptytphcyus/ptytphcyus.m3u8
pondo-450,https://fc.maa1808.com/f/omlrqipols/omlrqipols.m3u8
pondo-488,https://fc.maa1808.com/g/ibktjjcjvi/ibktjjcjvi.m3u8
pondo-518,https://fc.maa1808.com/h/uglvzhiqwb/uglvzhiqwb.m3u8
pondo-559,https://fc.maa1808.com/h/ibogkqnaah/ibogkqnaah.m3u8
pondo-597,https://fc.maa1808.com/n/iqphtushdl/iqphtushdl.m3u8
pondo-613,https://fc.maa1808.com/e/vwiedbxdkp/vwiedbxdkp.m3u8
pondo-618,https://fc.maa1808.com/c/dyostrmwue/dyostrmwue.m3u8
pondo-764,https://fc.maa1808.com/g/rgihjwnolt/rgihjwnolt.m3u8
pondo-793,https://fc.maa1808.com/f/kpprkumlkh/kpprkumlkh.m3u8
番號,#genre#
AARM-046,https://t15.cdn2020.com:12339/video/m3u8/2022/01/20/fa9172db/index.m3u8
AARM-066,https://t17.cdn2020.com:12341/video/m3u8/2022/04/04/e61cb482/index.m3u8
ABP-287,https://t17.cdn2020.com:12341/video/m3u8/2022/03/31/19d5be2b/index.m3u8
ABP-369,https://t10.cdn2020.com:12335/video/m3u8/2021/08/09/f262d117/index.m3u8
ABP-523,https://t11.cdn2020.com:12336/video/m3u8/2021/09/01/b24c657e/index.m3u8
ABP-599,https://t11.cdn2020.com:12336/video/m3u8/2021/08/31/41ebaa47/index.m3u8
ABP-828,https://t15.cdn2020.com:12339/video/m3u8/2022/01/14/d3d0ae81/index.m3u8
ABP-873,https://t11.cdn2020.com:12336/video/m3u8/2021/09/04/974f8f3e/index.m3u8
ABP-944,https://t12.cdn2020.com:12337/video/m3u8/2021/10/17/01dfe2e4/index.m3u8
ABP-969,https://siwazywcdn2.com:5278/zhongwenzimu/R6uqNlZC/index.m3u8
ABP-981,https://siwazywcdn2.com:5278/zhongwenzimu/yUJdhNRX/index.m3u8
ABP-997,https://t4s.cdn2020.com/video/m3u8/2020/08/19/b550b442/index.m3u8
ABW-006,https://t12.cdn2020.com:12337/video/m3u8/2021/10/17/859014c4/index.m3u8
ABW-008,https://t10.cdn2020.com:12335/video/m3u8/2021/08/26/279ec62a/index.m3u8
ABW-014,https://t5s.cdn2020.com/video/m3u8/2020/10/28/91fc84df/index.m3u8
ABW-029,https://t11.cdn2020.com:12336/video/m3u8/2021/09/01/727bf74e/index.m3u8
ABW-065,https://t13.cdn2020.com:12338/video/m3u8/2021/11/16/3d3ad723/index.m3u8
ABW-103,https://t11.cdn2020.com:12336/video/m3u8/2021/09/04/e3b58ef8/index.m3u8
ABW-108,https://t13.cdn2020.com:12338/video/m3u8/2021/11/17/6c80a8f3/index.m3u8
ABW-145,https://t12.cdn2020.com:12337/video/m3u8/2021/10/09/e825c0ac/index.m3u8
ABW-147,https://t12.cdn2020.com:12337/video/m3u8/2021/10/09/472fb0e4/index.m3u8
ABW-152,https://t12.cdn2020.com:12337/video/m3u8/2021/10/27/1ad9c88e/index.m3u8
ABW-158,https://t13.cdn2020.com:12338/video/m3u8/2021/11/27/6e74b16f/index.m3u8
ABW-160,https://t13.cdn2020.com:12338/video/m3u8/2021/11/16/0ceb7baf/index.m3u8
ABW-175,https://t15.cdn2020.com:12339/video/m3u8/2022/01/17/b82f6079/index.m3u8
ABW-176,https://t15.cdn2020.com:12339/video/m3u8/2022/01/17/cd1cba72/index.m3u8
ABW-178,https://t15.cdn2020.com:12339/video/m3u8/2021/12/25/ae7feac3/index.m3u8
ABW-190,https://t16.cdn2020.com:12340/video/m3u8/2022/02/11/7aee9b27/index.m3u8
ABW-194,https://t16.cdn2020.com:12340/video/m3u8/2022/03/04/df8c5eb6/index.m3u8
ABW-197,https://t16.cdn2020.com:12340/video/m3u8/2022/03/06/81f2d582/index.m3u8
ABW-201,https://t17.cdn2020.com:12341/video/m3u8/2022/03/15/4fdaee6f/index.m3u8
ADN-010,https://t11.cdn2020.com:12336/video/m3u8/2021/09/09/f746fd21/index.m3u8
ADN-016,https://t4s.cdn2020.com/video/m3u8/2020/10/11/75eb8a6b/index.m3u8
ADN-022,https://t11.cdn2020.com:12336/video/m3u8/2021/09/19/b2ce701f/index.m3u8
ADN-023,https://t11.cdn2020.com:12336/video/m3u8/2021/09/19/e73b034b/index.m3u8
ADN-027,https://t11.cdn2020.com:12336/video/m3u8/2021/09/19/b671b544/index.m3u8
ADN-077,https://t12.cdn2020.com:12337/video/m3u8/2021/10/07/4814caf8/index.m3u8
ADN-086,https://t12.cdn2020.com:12337/video/m3u8/2021/10/12/91c4a75b/index.m3u8
ADN-099,https://t12.cdn2020.com:12337/video/m3u8/2021/10/15/e82d38f6/index.m3u8
ADN-141,https://t12.cdn2020.com:12337/video/m3u8/2021/10/30/0a295389/index.m3u8
ADN-142,https://t12.cdn2020.com:12337/video/m3u8/2021/10/30/5c637d4f/index.m3u8
ADN-143,https://t12.cdn2020.com:12337/video/m3u8/2021/10/30/261102ea/index.m3u8
ADN-153,https://t12.cdn2020.com:12337/video/m3u8/2021/11/02/5f94e342/index.m3u8
ADN-154,https://t12.cdn2020.com:12337/video/m3u8/2021/11/02/64c10615/index.m3u8
ADN-155,https://t12.cdn2020.com:12337/video/m3u8/2021/11/02/d47a01d0/index.m3u8
ADN-161,https://t12.cdn2020.com:12337/video/m3u8/2021/11/01/0b1a5e17/index.m3u8
ADN-164,https://t12.cdn2020.com:12337/video/m3u8/2021/11/06/c251b8fa/index.m3u8
ADN-278,https://t5s.cdn2020.com/video/m3u8/2020/12/13/4088f13e/index.m3u8
ADN-287,https://t6s.cdn2020.com/video/m3u8/2021/01/20/d861eedd/index.m3u8
ADN-288,https://t6s.cdn2020.com/video/m3u8/2021/01/20/629673ee/index.m3u8
ADN-291,https://siwazywcdn2.com:5278/zhongwenzimu/KnjeVorl/index.m3u8
ADN-326,https://t10.cdn2020.com:12335/video/m3u8/2021/07/22/cb43430b/index.m3u8
ADN-327,https://t10.cdn2020.com:12335/video/m3u8/2021/07/22/193f2d5e/index.m3u8
ADN-332,https://t10.cdn2020.com:12335/video/m3u8/2021/08/06/c9d92f52/index.m3u8
ADN-333,https://t10.cdn2020.com:12335/video/m3u8/2021/08/06/3688c0a5/index.m3u8
ADN-334,https://t10.cdn2020.com:12335/video/m3u8/2021/08/09/5b5bf188/index.m3u8
ADN-336,https://t10.cdn2020.com:12335/video/m3u8/2021/08/09/d97f3244/index.m3u8
ADN-345,https://t11.cdn2020.com:12336/video/m3u8/2021/09/21/a184bb13/index.m3u8
ADN-349,https://t12.cdn2020.com:12337/video/m3u8/2021/10/07/03cfb8fb/index.m3u8
ADN-350,https://t12.cdn2020.com:12337/video/m3u8/2021/11/07/69cf9b87/index.m3u8
ADN-351,https://t12.cdn2020.com:12337/video/m3u8/2021/11/07/4b0db460/index.m3u8
ADN-353,https://t12.cdn2020.com:12337/video/m3u8/2021/11/07/6bd4f1de/index.m3u8
ADN-357,https://t13.cdn2020.com:12338/video/m3u8/2021/12/14/3eb44bbe/index.m3u8
ADN-358,https://t13.cdn2020.com:12338/video/m3u8/2021/12/15/98444a1a/index.m3u8
ADN-360,https://t13.cdn2020.com:12338/video/m3u8/2021/12/15/5fd3cf63/index.m3u8
ADN-361,https://t13.cdn2020.com:12338/video/m3u8/2021/12/15/e64b3f60/index.m3u8
ADN-363,https://t15.cdn2020.com:12339/video/m3u8/2022/01/10/59272dbc/index.m3u8
ADN-382,https://t17.cdn2020.com:12341/video/m3u8/2022/03/13/239d6d2d/index.m3u8
ADN-384,https://t17.cdn2020.com:12341/video/m3u8/2022/03/13/bb3bff27/index.m3u8
AKA-003,https://t10.cdn2020.com:12335/video/m3u8/2021/08/26/63c2ba0a/index.m3u8
AKID-093,https://t17.cdn2020.com:12341/video/m3u8/2022/03/30/3b67665d/index.m3u8
AMBI-129,https://t10.cdn2020.com:12335/video/m3u8/2021/08/14/d0b82a09/index.m3u8
AMBI-135,https://t15.cdn2020.com:12339/video/m3u8/2022/01/06/6048856a/index.m3u8
AMBI-148,https://t15.cdn2020.com:12339/video/m3u8/2022/01/24/ee9f9338/index.m3u8
AND-258,https://t4s.cdn2020.com/video/m3u8/2020/08/13/b43bcd8f/index.m3u8
ARM-996,https://t10.cdn2020.com:12335/video/m3u8/2021/07/25/1f753f54/index.m3u8
ATID-280,https://t10.cdn2020.com:12335/video/m3u8/2021/08/11/4cf7b86b/index.m3u8
ATID-321,https://t5s.cdn2020.com/video/m3u8/2020/11/06/af027f1e/index.m3u8
ATID-332,https://t5s.cdn2020.com/video/m3u8/2020/11/11/22a15817/index.m3u8
ATID-383,https://t10.cdn2020.com:12335/video/m3u8/2021/08/11/b4136ffc/index.m3u8
ATID-412,https://t5s.cdn2020.com/video/m3u8/2020/12/08/5c4f6eca/index.m3u8
ATID-440,https://t4s.cdn2020.com/video/m3u8/2020/10/11/0ab621b0/index.m3u8
ATID-441,https://t5s.cdn2020.com/video/m3u8/2020/11/01/64d4af42/index.m3u8
ATID-443,https://t4s.cdn2020.com/video/m3u8/2020/10/12/e25f3223/index.m3u8
ATID-447,https://t6s.cdn2020.com/video/m3u8/2021/01/20/3d6b0aaf/index.m3u8
ATID-472,https://t10.cdn2020.com:12335/video/m3u8/2021/08/06/6cae2934/index.m3u8
ATID-479,https://t11.cdn2020.com:12336/video/m3u8/2021/09/11/78a0ddbf/index.m3u8
ATID-480,https://t12.cdn2020.com:12337/video/m3u8/2021/10/07/1f94c22d/index.m3u8
ATID-493,https://t15.cdn2020.com:12339/video/m3u8/2022/01/10/c604e813/index.m3u8
ATID-500,https://t17.cdn2020.com:12341/video/m3u8/2022/03/13/d7446265/index.m3u8
AVSA-090,https://t13.cdn2020.com:12338/video/m3u8/2021/12/16/c561b0db/index.m3u8
AWD-249,https://t11.cdn2020.com:12336/video/m3u8/2021/09/09/1d06c4c1/index.m3u8
BABM-005,https://t13.cdn2020.com:12338/video/m3u8/2021/12/06/f008ef9e/index.m3u8
BDA-091,https://t6s.cdn2020.com/video/m3u8/2020/12/29/b77abb7e/index.m3u8
BEB-108,https://t4s.cdn2020.com/video/m3u8/2020/09/15/ace9974f/index.m3u8
BF-611,https://t15.cdn2020.com:12339/video/m3u8/2022/01/27/57e5af50/index.m3u8
BF-622,https://t7.cdn2020.com/video/m3u8/2021/07/07/e39a10d3/index.m3u8
BF-635,https://t10.cdn2020.com:12335/video/m3u8/2021/07/23/bb5ef805/index.m3u8
BF-638,https://t10.cdn2020.com:12335/video/m3u8/2021/08/08/cf654092/index.m3u8
BF-644,https://t12.cdn2020.com:12337/video/m3u8/2021/10/07/359bb63f/index.m3u8
BIJN-132,https://t6s.cdn2020.com/video/m3u8/2021/02/08/da5e623c/index.m3u8
BIJN-201,https://t7.cdn2020.com/video/m3u8/2021/07/01/1ccecd4b/index.m3u8
BIJN-206,https://t15.cdn2020.com:12339/video/m3u8/2022/01/06/7588319a/index.m3u8
BLK-299,https://t10.cdn2020.com:12335/video/m3u8/2021/07/23/ebc6ebd7/index.m3u8
BLK-547,https://t15.cdn2020.com:12339/video/m3u8/2022/01/30/75b14a5f/index.m3u8
BLK-552,https://t15.cdn2020.com:12339/video/m3u8/2022/01/30/0430469f/index.m3u8
BLK-554,https://t16.cdn2020.com:12340/video/m3u8/2022/03/05/4830abb1/index.m3u8
BNSPS-356,https://t13.cdn2020.com:12338/video/m3u8/2021/12/19/7fff5971/index.m3u8
BS-204,https://t13.cdn2020.com:12338/video/m3u8/2021/11/27/3822eb98/index.m3u8
CAWD-002,https://t10.cdn2020.com:12335/video/m3u8/2021/08/19/60877c61/index.m3u8
CAWD-010,https://t10.cdn2020.com:12335/video/m3u8/2021/08/19/8caff7de/index.m3u8
CAWD-079,https://siwazywcdn2.com:5278/zhongwenzimu/Bqwym2Uf/index.m3u8
CAWD-086,https://t4s.cdn2020.com/video/m3u8/2020/08/08/e89767f1/index.m3u8
CAWD-090,https://t4s.cdn2020.com/video/m3u8/2020/08/08/0cce29ae/index.m3u8
CAWD-092,https://siwazywcdn2.com:5278/zhongwenzimu/5JDoELrc/index.m3u8
CAWD-103,https://t4s.cdn2020.com/video/m3u8/2020/08/08/7e37986f/index.m3u8
CAWD-105,https://t4s.cdn2020.com/video/m3u8/2020/09/11/6d916c65/index.m3u8
CAWD-106,https://t4s.cdn2020.com/video/m3u8/2020/09/11/88567d77/index.m3u8
CAWD-114,https://t4s.cdn2020.com/video/m3u8/2020/09/30/d4fadbfc/index.m3u8
CAWD-115,https://t4s.cdn2020.com/video/m3u8/2020/09/30/90b04d82/index.m3u8
CAWD-119,https://siwazywcdn2.com:5278/zhongwenzimu/GEIQT1yW/index.m3u8
CAWD-126,https://t5s.cdn2020.com/video/m3u8/2020/11/03/7be63c6c/index.m3u8
CAWD-127,https://t5s.cdn2020.com/video/m3u8/2020/11/03/168e8635/index.m3u8
CAWD-134,https://t5s.cdn2020.com/video/m3u8/2020/11/03/4b9cb5fd/index.m3u8
CAWD-139,https://t5s.cdn2020.com/video/m3u8/2020/12/01/ec20276c/index.m3u8
CAWD-154,https://t6s.cdn2020.com/video/m3u8/2021/01/06/b88e9973/index.m3u8
CAWD-155,https://siwazywcdn2.com:5278/zhongwenzimu/ZI0pAfz4/index.m3u8
CAWD-164,https://t6s.cdn2020.com/video/m3u8/2021/02/08/bb51f372/index.m3u8
CAWD-166,https://t6s.cdn2020.com/video/m3u8/2021/02/08/8c1feeaa/index.m3u8
CAWD-175,https://t6s.cdn2020.com/video/m3u8/2021/02/08/21038bf2/index.m3u8
CAWD-230,https://t7.cdn2020.com/video/m3u8/2021/07/01/6a9344e5/index.m3u8
CAWD-234,https://t7.cdn2020.com/video/m3u8/2021/07/01/e9a0ce4f/index.m3u8
